project_id,project_name,start_date,end_date,project_manager,team_members,status,budget,expenditure,client
P0697,Blockchain Integration,2024-07-24 20:26:27,,,"Frank, Charlie",Pending,917548,647176,Client E
P0698,Blockchain Integration,2024-08-14 20:26:27,,Frank,"Frank, Charlie",Active,346240,95980,Client A
P0699,Cloud Migration,2023-12-09 20:26:27,2022-09-07 20:26:27,Charlie,"David, Frank, Bob",Completed,507923,,Client E
P0700,IOT AUTOMATION,2023-09-09 20:26:27,2023-05-21 20:26:27,Eve,Charlie,Pending,444548,,Client D
P0701,Blockchain Integration,2022-10-17 20:26:27,2022-06-05 20:26:27,Bob,"Alice, Bob, Charlie",pennding,787973,379158,Client B
P0702,IoT Automation,2022-10-15 20:26:27,2023-10-24 20:26:27,Bob,,Cancelled,818362,54827,Client E
P0703,Blockchain Integration,2023-06-18 20:26:27,2023-04-14 20:26:27,Alice,"Bob, Alice, Eve",Active,444745,318881,Client D
P0704,AI Software,2023-05-01 20:26:27,2024-10-12 20:26:27,Charlie,"Frank, David, Eve",Completed,603174,,Client D
P0705,,2023-08-27 20:26:27,,Eve,Eve,pennding,,,Client C
P0706,Cloud Migration,2022-08-25 20:26:27,,Charlie,"Bob, David",Cancelled,885813,873349,Client E
P0707,Data Warehouse,2023-08-28 20:26:27,2022-12-10 20:26:27,Eve,,Completed,277233,795932,Client B
P0708,App Development,2022-06-30 20:26:27,2023-10-11 20:26:27,David,"Eve, Charlie",Pending,804444,357270,Client B
P0709,Cloud Migration,2023-03-12 20:26:27,2023-12-16 20:26:27,,"Alice, Frank, Charlie",Pending,269724,727233,Client B
P0710,Cloud Migration,2024-08-06 20:26:27,2024-09-30 20:26:27,Bob,"Frank, Bob",Active,314007,645053,Client D
P0711,AI Software,2024-06-14 20:26:27,2022-04-22 20:26:27,Alice,"Frank, Charlie",Active,-100000,483276,Client C
P0712,Blockchain Integration,2023-12-01 20:26:27,2023-11-04 20:26:27,David,,Pending,,650922,Client D
P0713,Cloud Migration,2023-01-02 20:26:27,,Frank,"Alice, Frank",Active,424526,,Client D
P0714,Cloud Migration,2024-08-06 20:26:27,2024-01-14 20:26:27,Alice,,Cancelled,825150,674089,Client A
P0715,App Development,2023-07-18 20:26:27,2022-07-10 20:26:27,Alice,"David, Charlie, Frank",pennding,171921,545155,Client C
P0716,IoT Automation,2023-07-01 20:26:27,2022-12-08 20:26:27,David,"Bob, Frank",Cancelled,,483501,Client A
P0717,,2022-11-24 20:26:27,2022-02-28 20:26:27,Alice,Eve,Pending,227339,142369,Client B
P0718,App Development,2023-05-10 20:26:27,2024-07-05 20:26:27,Alice,,Active,103489,881553,Client A
P0719,Cloud Migration,2023-11-03 20:26:27,2022-10-20 20:26:27,David,Frank,Cancelled,169187,198112,Client E
P0720,,2024-06-11 20:26:27,2022-07-28 20:26:27,David,Charlie,pennding,933016,262005,Client A
P0721,AI Software,2022-05-05 20:26:27,2022-11-04 20:26:27,Bob,"David, Eve",Active,383169,614574,Client E
P0722,,2022-06-25 20:26:27,2023-01-28 20:26:27,Frank,"Bob, Alice, Charlie",Pending,218877,,Client A
P0723,Data Warehouse,2022-08-14 20:26:27,,Eve,,Pending,453925,810587,Client C
P0724,Cloud Migration,2023-04-05 20:26:27,2022-04-29 20:26:27,Eve,Charlie,Active,903208,87247,Client B
P0725,Cloud Migration,2023-01-04 20:26:27,2022-10-23 20:26:27,Frank,,Cancelled,660560,97609,Client E
P0726,App Development,2023-02-27 20:26:27,2023-06-10 20:26:27,Frank,"Frank, Alice",pennding,228028,862314,Client D
P0727,IoT Automation,2024-04-17 20:26:27,2022-08-02 20:26:27,Frank,,Active,744209,690442,Client A
P0728,IoT Automation,2022-08-26 20:26:27,,David,Frank,Cancelled,187312,767857,Client B
P0729,App Development,2024-06-10 20:26:27,2024-09-13 20:26:27,Eve,Alice,pennding,196500,541018,Client E
P0730,App Development,2023-08-04 20:26:27,2023-06-20 20:26:27,Charlie,David,Completed,506722,273698,Client B
P0731,Blockchain Integration,2023-05-25 20:26:27,2022-09-12 20:26:27,Charlie,,Cancelled,671793,871739,Client D
P0732,,2022-04-02 20:26:27,,Charlie,"David, Charlie, Eve",Pending,860548,427427,Client B
P0733,Blockchain Integration,2022-05-15 20:26:27,2024-05-26 20:26:27,Bob,"Charlie, Bob",pennding,,599472,Client C
P0734,Data Warehouse,2024-08-25 20:26:27,,Frank,"David, Frank, Alice",Active,943448,303709,Client C
P0735,Cloud Migration,2022-06-22 20:26:27,2022-07-16 20:26:27,Frank,"Alice, Frank",Active,903716,208737,Client B
P0736,Cloud Migration,2024-06-15 20:26:27,,Eve,"David, Bob, Alice",Pending,,113413,Client A
P0737,AI Software,2023-05-09 20:26:27,,Alice,"Charlie, Bob, Frank",Completed,,336270,Client C
P0738,Cloud Migration,2024-05-17 20:26:27,,David,"Frank, David, Eve",Cancelled,268128,,Client A
P0739,Data Warehouse,2023-12-14 20:26:27,2024-04-30 20:26:27,Eve,Frank,Cancelled,823024,,Client B
P0740,IoT Automation,2024-05-05 20:26:27,2022-07-30 20:26:27,,"Alice, Charlie",Cancelled,601943,253168,Client B
P0741,IoT Automation,2024-05-08 20:26:27,2023-10-10 20:26:27,Alice,"Charlie, David, Bob",Active,894101,279668,Client A
P0742,Cloud Migration,2023-11-25 20:26:27,2024-07-16 20:26:27,Frank,"Frank, Eve",pennding,131236,313581,Client E
P0743,,2022-03-08 20:26:27,2024-03-17 20:26:27,David,"David, Frank",Pending,508187,618267,Client A
P0744,Blockchain Integration,2022-10-25 20:26:27,2023-03-22 20:26:27,Alice,"Alice, David, Charlie",Pending,553405,623741,Client C
P0745,Cloud Migration,2024-03-04 20:26:27,2022-03-12 20:26:27,David,"Bob, Eve, Alice",Pending,637311,235468,Client D
P0746,Blockchain Integration,2023-11-01 20:26:27,2023-03-30 20:26:27,Charlie,Charlie,Pending,522009,288919,Client D
P0747,,2022-02-23 20:26:27,2023-12-03 20:26:27,Frank,"David, Bob, Frank",Cancelled,299380,886547,Client B
P0748,App Development,2022-03-02 20:26:27,,Frank,,Pending,606905,362386,Client A
P0749,AI Software,2023-05-08 20:26:27,2022-10-15 20:26:27,Frank,Bob,Pending,884056,194598,Client C
P0750,Cloud Migration,2022-04-18 20:26:27,2024-08-19 20:26:27,David,"Frank, Alice, Eve",pennding,880823,,Client C
P0751,App Development,2024-01-04 20:26:27,2023-10-21 20:26:27,David,"Alice, Bob, Charlie",Active,788941,517157,Client A
P0752,App Development,2022-06-07 20:26:27,,Bob,"Bob, Charlie",Active,918691,340141,Client A
P0753,IoT Automation,2024-08-01 20:26:27,2022-09-13 20:26:27,Bob,"Alice, Bob, David",Cancelled,908283,462586,Client A
P0754,AI Software,2024-02-07 20:26:27,2022-06-26 20:26:27,Bob,,Completed,437865,699985,Client D
P0755,AI Software,2024-04-02 20:26:27,2024-04-03 20:26:27,,Eve,Cancelled,308785,133950,Client E
P0756,,2023-01-09 20:26:27,2024-02-18 20:26:27,Charlie,"Alice, Charlie, David",Completed,138146,466353,Client C
P0757,Cloud Migration,2023-04-05 20:26:27,2023-06-13 20:26:27,Charlie,"Frank, David, Eve",Cancelled,103902,,Client A
P0758,Blockchain Integration,2024-01-13 20:26:27,,David,Charlie,Pending,117953,60205,Client E
P0759,Cloud Migration,2024-06-14 20:26:27,2022-09-26 20:26:27,Bob,Alice,Active,490633,617114,Client B
P0760,Blockchain Integration,2023-01-19 20:26:27,2023-07-23 20:26:27,Frank,,pennding,535718,852852,Client B
P0761,AI Software,2023-12-15 20:26:27,2023-01-27 20:26:27,Frank,Frank,Cancelled,107799,94569,Client C
P0762,Data Warehouse,2023-01-30 20:26:27,,Charlie,"Charlie, Bob, Frank",Cancelled,585995,783832,Client C
P0763,Cloud Migration,2023-04-23 20:26:27,2024-04-04 20:26:27,Charlie,,Active,,78894,Client B
P0764,Data Warehouse,2024-07-17 20:26:27,2022-08-18 20:26:27,,,Active,723534,,Client E
P0765,Blockchain Integration,2023-05-25 20:26:27,2022-11-21 20:26:27,David,"David, Charlie",Active,903340,,Client A
P0766,Cloud Migration,2023-01-03 20:26:27,2023-01-31 20:26:27,Alice,"Bob, Eve, Frank",Active,242365,,Client A
P0767,Data Warehouse,2024-05-01 20:26:27,2022-05-18 20:26:27,Alice,Eve,Active,680476,,Client E
P0768,Data Warehouse,2023-02-22 20:26:27,2023-11-28 20:26:27,David,"Bob, Charlie",Completed,861165,866745,Client D
P0769,Cloud Migration,2022-03-01 20:26:27,2024-04-10 20:26:27,Alice,"Frank, David",Pending,225570,456742,Client E
P0770,Data Warehouse,2023-03-06 20:26:27,2022-12-27 20:26:27,Charlie,"Bob, Alice",Cancelled,134057,,Client C
P0771,Cloud Migration,2024-05-16 20:26:27,2023-02-20 20:26:27,David,"Eve, Alice",pennding,769075,70024,Client A
P0772,Data Warehouse,2024-04-28 20:26:27,2024-08-07 20:26:27,David,"Eve, David, Bob",Active,427216,894566,Client B
P0773,AI Software,2022-12-16 20:26:27,,Bob,"David, Alice, Charlie",Pending,546316,516810,Client B
P0774,Cloud Migration,2023-01-20 20:26:27,2022-03-06 20:26:27,Charlie,"Bob, Frank, Alice",Cancelled,211751,106605,Client C
P0775,AI Software,2022-10-14 20:26:27,2023-11-02 20:26:27,Charlie,David,Cancelled,,,Client E
P0776,IoT Automation,2022-04-11 20:26:27,2023-03-22 20:26:27,Eve,"Frank, Bob",Active,243570,74948,Client D
P0777,App Development,2023-02-09 20:26:27,2024-01-19 20:26:27,Eve,"David, Charlie, Frank",Cancelled,955316,,Client A
P0778,AI Software,2023-11-10 20:26:27,2023-07-15 20:26:27,Bob,"David, Frank",Cancelled,260470,295165,Client E
P0779,Data Warehouse,2022-06-11 20:26:27,,Eve,,Active,991013,,Client E
P0780,,2022-03-19 20:26:27,2023-02-03 20:26:27,Alice,"Frank, Bob",Completed,178011,,Client D
P0781,IoT Automation,2023-03-23 20:26:27,2024-02-10 20:26:27,David,"David, Alice, Bob",Completed,481456,50681,Client B
P0782,AI Software,2024-09-08 20:26:27,2022-11-22 20:26:27,Frank,"Alice, Charlie, David",Active,,749254,Client D
P0783,IoT Automation,2022-06-28 20:26:27,2023-01-22 20:26:27,Alice,"Bob, David, Eve",Pending,414384,509000,Client C
P0784,AI Software,2022-05-20 20:26:27,2024-06-19 20:26:27,Charlie,Bob,Active,127417,873062,Client E
P0785,AI Software,2024-09-21 20:26:27,2024-03-18 20:26:27,Eve,"Bob, Alice, Charlie",Pending,443674,643378,Client D
P0786,,2024-07-29 20:26:27,2022-08-18 20:26:27,Frank,"Alice, Bob, David",Cancelled,197597,112412,Client B
P0787,Blockchain Integration,2024-09-04 20:26:27,2022-08-13 20:26:27,Alice,"Frank, Bob",Active,650454,,Client B
P0788,AI Software,2023-01-03 20:26:27,2023-01-13 20:26:27,Charlie,,Cancelled,992935,846442,Client B
P0789,App Development,2022-08-23 20:26:27,2024-06-29 20:26:27,Eve,Alice,pennding,218881,,Client C
P0790,Blockchain Integration,2023-03-10 20:26:27,2023-01-18 20:26:27,David,"Frank, Charlie, David",Pending,,,Client A
P0791,Blockchain Integration,2024-01-23 20:26:27,2024-01-22 20:26:27,David,"Frank, David, Bob",pennding,449999,275023,Client D
P0792,Blockchain Integration,2022-12-24 20:26:27,,Eve,,Pending,229737,,Client C
P0793,,2024-03-19 20:26:27,2022-10-27 20:26:27,David,"Charlie, Eve",Completed,322623,413881,Client B
P0794,IoT Automation,2022-08-27 20:26:27,,Bob,"Frank, David, Alice",Pending,182668,736477,Client B
P0795,AI Software,2023-03-15 20:26:27,2023-04-14 20:26:27,Eve,"David, Charlie, Frank",Cancelled,389946,666772,Client C
P0796,App Development,2023-08-21 20:26:27,2023-12-04 20:26:27,Bob,Alice,Active,897582,714499,Client A
P0797,Blockchain Integration,2023-01-27 20:26:27,2024-04-06 20:26:27,Eve,,Pending,667600,,Client C
P0798,Cloud Migration,2023-01-05 20:26:27,2023-02-05 20:26:27,Bob,"Eve, Bob, Alice",Cancelled,183532,,Client B
P0799,IoT Automation,2024-09-19 20:26:27,2022-05-06 20:26:27,David,"David, Charlie, Alice",Pending,675601,566227,Client B
P0800,Data Warehouse,2023-05-30 20:26:27,2023-11-18 20:26:27,David,David,Completed,824023,,Client D
P0801,Data Warehouse,2022-04-24 20:26:27,2022-07-08 20:26:27,Alice,"Frank, David, Charlie",Completed,679198,250553,Client A
P0802,,2023-01-17 20:26:27,,Charlie,Charlie,Pending,205314,536220,Client A
P0803,App Development,2023-04-11 20:26:27,2023-04-28 20:26:27,Bob,,Cancelled,888845,,Client E
P0804,App Development,2023-12-29 20:26:27,,Frank,"Bob, David, Alice",Pending,427042,792703,Client E
P0805,IoT Automation,2023-01-02 20:26:27,,Eve,"Eve, David, Alice",Completed,540581,756815,Client A
P0806,IoT Automation,2023-12-16 20:26:27,,David,"Eve, Alice, Bob",Cancelled,,79412,Client A
P0807,AI Software,2023-06-14 20:26:27,2022-08-15 20:26:27,David,Bob,pennding,877093,748799,Client B
P0808,Blockchain Integration,2024-02-13 20:26:27,2022-04-30 20:26:27,Eve,"Bob, Alice, David",Pending,,118957,Client C
P0809,Data Warehouse,2022-07-19 20:26:27,,Charlie,Alice,Pending,,,Client D
P0810,AI Software,2022-07-17 20:26:27,2023-12-12 20:26:27,Eve,Frank,Completed,716881,351828,Client E
P0811,App Development,2022-11-19 20:26:27,,Frank,"Charlie, Alice, Eve",Pending,,702256,Client D
P0812,AI Software,2023-09-01 20:26:27,2022-10-19 20:26:27,Bob,"Charlie, Frank, Bob",Pending,144590,368832,Client A
P0813,Data Warehouse,2023-12-21 20:26:27,2023-09-16 20:26:27,Bob,"Alice, Bob, Charlie",Active,478670,,Client D
P0814,App Development,2023-07-14 20:26:27,2023-12-16 20:26:27,Frank,,Active,212083,657102,Client B
P0815,,2024-08-07 20:26:27,2023-03-31 20:26:27,Frank,"Frank, Eve",Cancelled,719555,340910,Client A
P0816,Cloud Migration,2022-11-15 20:26:27,2022-07-02 20:26:27,Alice,"David, Charlie, Eve",Pending,932681,82959,Client D
P0817,Cloud Migration,2024-08-20 20:26:27,,Frank,,Cancelled,450290,499218,Client A
P0818,IoT Automation,2024-05-12 20:26:27,,Frank,Bob,Completed,779986,,Client B
P0819,Blockchain Integration,2023-07-28 20:26:27,2023-04-05 20:26:27,Eve,Bob,pennding,834734,847250,Client E
P0820,AI Software,2023-08-22 20:26:27,2024-09-08 20:26:27,David,Eve,Completed,761482,125506,Client D
P0821,App Development,2023-06-13 20:26:27,2024-05-04 20:26:27,Alice,Frank,Pending,593161,707311,Client D
P0822,IoT Automation,2023-07-03 20:26:27,2022-06-15 20:26:27,,Eve,Cancelled,842561,148351,Client B
P0823,IoT Automation,2024-03-26 20:26:27,2023-05-27 20:26:27,Eve,"Frank, Bob",pennding,873704,735707,Client A
P0824,Blockchain Integration,2023-11-07 20:26:27,2024-09-25 20:26:27,David,Charlie,Pending,815598,695266,Client B
P0825,AI Software,2023-02-07 20:26:27,2024-06-18 20:26:27,Charlie,"Bob, Eve, Frank",pennding,527725,232727,Client A
P0826,IoT Automation,2024-05-26 20:26:27,,,,Pending,,426621,Client A
P0827,Data Warehouse,2023-12-05 20:26:27,2023-09-27 20:26:27,Alice,"Frank, Bob, Charlie",Completed,386590,836476,Client E
P0828,IoT Automation,2022-05-22 20:26:27,2022-05-20 20:26:27,David,"Eve, Frank, Bob",Completed,865304,441957,Client C
P0829,App Development,2022-10-16 20:26:27,2023-08-09 20:26:27,Bob,Charlie,Pending,296660,407006,Client B
P0830,AI Software,2023-11-29 20:26:27,,Charlie,"David, Alice",Active,349468,428898,Client D
P0831,App Development,2022-09-30 20:26:27,,David,Alice,Active,,84873,Client D
P0832,,2022-05-23 20:26:27,2023-07-09 20:26:27,Alice,"Alice, Eve, David",Completed,799276,,Client B
P0833,Data Warehouse,2023-11-02 20:26:27,2024-05-22 20:26:27,Eve,,Pending,965101,647053,Client A
P0834,App Development,2023-09-08 20:26:27,2024-09-21 20:26:27,Alice,"Charlie, Frank",Pending,460991,63682,Client E
P0835,Cloud Migration,2024-06-09 20:26:27,,Frank,Charlie,Completed,719467,467106,Client C
P0836,IoT Automation,2022-09-03 20:26:27,2022-10-02 20:26:27,Eve,,Cancelled,706424,,Client B
P0837,Data Warehouse,2023-10-07 20:26:27,,David,David,Active,361127,,Client D
P0838,AI Software,2023-05-12 20:26:27,2023-07-07 20:26:27,Charlie,Bob,Completed,230703,,Client E
P0839,,2023-03-25 20:26:27,2022-09-13 20:26:27,David,,Active,367386,325532,Client E
P0840,IoT Automation,2024-07-04 20:26:27,,Frank,,Active,621852,,Client A
P0841,Data Warehouse,2023-11-29 20:26:27,2023-02-10 20:26:27,Frank,"Charlie, Eve, Frank",Cancelled,,303373,Client A
P0842,AI Software,2024-02-16 20:26:27,2023-09-07 20:26:27,Alice,Bob,Pending,719433,575288,Client C
P0843,Cloud Migration,2023-07-01 20:26:27,2023-10-24 20:26:27,Alice,"Bob, Charlie",pennding,365222,763260,Client D
P0844,Cloud Migration,2024-06-17 20:26:27,,,"Eve, Frank, David",Pending,704625,278384,Client D
P0845,AI Software,2024-01-21 20:26:27,2022-11-02 20:26:27,Bob,Charlie,Pending,771949,647977,Client E
P0846,Cloud Migration,2023-07-18 20:26:27,2024-11-05 20:26:27,Eve,,Cancelled,803619,371657,Client C
P0847,,2024-02-10 20:26:27,2022-10-06 20:26:27,Frank,Frank,Completed,845609,443183,Client A
P0848,IoT Automation,2024-05-29 20:26:27,,Alice,"Eve, Charlie",Cancelled,,71507,Client A
P0849,Cloud Migration,2024-07-13 20:26:27,,Bob,,Active,881063,,Client A
P0850,IoT Automation,2024-08-30 20:26:27,,Frank,"Frank, Bob",Pending,,445288,Client D
P0851,Blockchain Integration,2023-12-28 20:26:27,2024-04-02 20:26:27,Bob,"Frank, David",Active,,214810,Client B
P0852,Cloud Migration,2022-02-25 20:26:27,2023-12-03 20:26:27,David,"David, Eve",Pending,328731,58440,Client B
P0853,Blockchain Integration,2023-09-23 20:26:27,2024-08-06 20:26:27,Eve,"Eve, Bob",Completed,218083,,Client C
P0854,IoT Automation,2022-05-20 20:26:27,2023-03-28 20:26:27,Charlie,,Cancelled,783517,61591,Client E
P0855,,2023-01-29 20:26:27,2024-09-14 20:26:27,David,"Alice, Frank",pennding,216155,,Client A
P0856,IoT Automation,2023-08-19 20:26:27,2024-01-19 20:26:27,Eve,,Completed,114428,447916,Client A
P0857,Data Warehouse,2024-02-09 20:26:27,2023-08-11 20:26:27,Eve,Bob,Completed,457938,186323,Client D
P0858,App Development,2022-05-18 20:26:27,2023-03-20 20:26:27,David,Frank,Pending,251397,,Client B
P0859,App Development,2022-04-11 20:26:27,2023-09-02 20:26:27,Bob,"Alice, David",Active,779438,531693,Client E
P0860,Cloud Migration,2024-05-10 20:26:27,2024-07-05 20:26:27,Bob,,pennding,486669,242697,Client D
P0861,Cloud Migration,2022-07-10 20:26:27,2022-05-11 20:26:27,Frank,"Eve, Alice, David",Completed,531097,708229,Client A
P0862,Cloud Migration,2023-11-20 20:26:27,2022-10-13 20:26:27,Charlie,,Completed,644070,650500,Client B
P0863,IoT Automation,2022-03-09 20:26:27,,Charlie,"Alice, David, Charlie",Completed,564950,206711,Client A
P0864,App Development,2023-03-09 20:26:27,2022-04-24 20:26:27,Eve,"Frank, Eve, Alice",Completed,999422,282073,Client D
P0865,Data Warehouse,2022-10-13 20:26:27,2024-10-31 20:26:27,Frank,Frank,Cancelled,316826,149875,Client B
P0866,Data Warehouse,2023-12-05 20:26:27,,Charlie,"Bob, Frank, Alice",pennding,297133,,Client B
P0867,Blockchain Integration,2024-04-09 20:26:27,2024-04-17 20:26:27,David,Eve,Completed,999797,83500,Client A
P0868,,2022-08-31 20:26:27,2023-03-27 20:26:27,Frank,,Active,354561,724392,Client A
P0869,Data Warehouse,2024-05-10 20:26:27,2024-07-16 20:26:27,,Charlie,Pending,387202,492242,Client B
P0870,Cloud Migration,2023-05-29 20:26:27,2023-01-23 20:26:27,Alice,"Frank, Bob",Completed,364357,98648,Client E
P0871,,2023-05-12 20:26:27,2023-11-01 20:26:27,Eve,Charlie,Active,,,Client D
P0872,Cloud Migration,2023-06-30 20:26:27,2024-03-03 20:26:27,Alice,"Charlie, Bob",Cancelled,164387,617294,Client E
P0873,,2023-05-29 20:26:27,2023-02-20 20:26:27,Eve,,Cancelled,974187,484115,Client A
P0874,App Development,2022-05-04 20:26:27,,Eve,"Bob, Charlie",Cancelled,,304778,Client E
P0875,IoT Automation,2023-12-10 20:26:27,2023-01-12 20:26:27,David,"Eve, Alice, David",Completed,403114,,Client D
P0876,,2023-05-30 20:26:27,,Bob,"Alice, Charlie",Cancelled,215780,172314,Client A
P0877,Data Warehouse,2024-09-27 20:26:27,2024-10-01 20:26:27,Charlie,,Completed,-100000,,Client D
P0878,AI Software,2024-07-20 20:26:27,2023-09-20 20:26:27,Alice,,Cancelled,285660,280628,Client D
P0879,Cloud Migration,2022-02-26 20:26:27,,Charlie,,Cancelled,114436,696202,Client B
P0880,Data Warehouse,2023-09-14 20:26:27,2023-07-23 20:26:27,Eve,David,Pending,899679,345268,Client B
P0881,Blockchain Integration,2023-05-22 20:26:27,2024-04-23 20:26:27,Alice,David,Pending,-100000,400760,Client A
P0882,Cloud Migration,2023-07-10 20:26:27,,Alice,Eve,Pending,417923,528715,Client A
P0883,Blockchain Integration,2024-02-17 20:26:27,,Frank,David,Cancelled,571170,639900,Client C
P0884,Data Warehouse,2024-03-14 20:26:27,2024-08-08 20:26:27,Eve,"Alice, Bob",Pending,389003,,Client C
P0885,,2023-03-03 20:26:27,2024-02-17 20:26:27,Charlie,"Bob, David",pennding,509568,643067,Client C
P0886,Data Warehouse,2023-10-25 20:26:27,2022-12-03 20:26:27,Alice,"Charlie, David",Completed,603683,,Client D
P0887,Data Warehouse,2024-09-01 20:26:27,,Charlie,"Charlie, Alice, David",Pending,239970,822744,Client A
P0888,App Development,2024-08-30 20:26:27,2024-08-04 20:26:27,Alice,"Bob, Frank",Pending,,494069,Client D
